,Label ID,Label,Notes
463,1,Negative ID,Follow-up to report last night.  Was aggressive to person in our backyard.  Kept coming at her.  My cell is:  360-220-4387
464,1,Negative ID,This bug flew into our fire so it is rather charred. I have several photos and still have the bug body so I can take more photos or videos.
465,1,Negative ID, 
466,1,Negative ID, 
467,1,Negative ID,Found in hangar at Grant County Intl Airport. I bagged it if you want it
468,1,Negative ID,Found in my pool clean out basket.
469,1,Negative ID,"A wasp we have never seen at Ice Harbor dam. It doesn't quite look like the asian hornet, but we're not sure. Two long stingers on it. Or pigeon tail wasp?"
470,1,Negative ID,Crawling around in a flower pot
471,1,Negative ID,Found on porch near my door upside down
472,1,Negative ID,Local family found this and brought it to our EMS substation and were concerned.
473,1,Negative ID,Captured live in my yard while it was in grass. Was buzzing around prior. Believe it was attracted to water we had in kids water table for a few days. Will keep specimen until I hear from you. Likely to die overnight.
474,1,Negative ID,"saw two of these on our maple tree with a bad aphid issue that caused most leaves to be covered in ""honeydew"". probably over an inch long and more than twice the size of a wasp. not sure if thorax is black, but definitely orange face and orange  striped."
475,1,Negative ID,Largest I have ever seen. Believe we saw another a bit later but it flew away. Was by our pool deck. Over an inch long
476,1,Negative ID, 
477,1,Negative ID,I have it frozen in a jar. I was going to give it to WSU.
478,1,Negative ID,Found dead on deck. Don’t believe it’s the Asian hornet but I have never seen an insect like this before.
479,1,Negative ID,Noticed in Fraser hall at Western Washington University while cleaning the building. Maybe just over an inch long and had some dust on it meaning it probably had been dead for a bit. Didn't have the normal orange that most murder hornets do but had the f
480,1,Negative ID,"We have a dead carcus of a murder hornet. Head still moving. Body has been eaten by bird? wings, head, attenaes, and body skin still intact, just ""guts removed"" by something."
481,1,Negative ID,32nd and Gennessee in West Seattle 98126. There were 3 of them
482,1,Negative ID,"1 1/2 long, large body with yellow/brown stripes..  see attached picture - bottom pic is one from the internet so we could compare"
483,1,Negative ID,At Least 2.5 inches in length.
484,1,Negative ID,Single. On rocks. Slow moving.
485,1,Negative ID, 
486,1,Negative ID,"No known bee nests in area (trap in video is for deck purposes). Bug in video was hitting glass repeatedly, with loud clicking noise (not soft like moths make). Returned to area shortly after video was shot, repeated behavior. Video shot around 10:30pm,"
487,1,Negative ID, 
488,1,Negative ID,This bee was trying to sting horses on our property for several minutes before we caught it. It was very aggressive.
489,1,Negative ID,"Seen in Grapeview, WA postal code 98546. Not sure if an invasive Asian Hornet or something else. Possibly a pigeon tremulix? Has a long stinger. Maybe an inch long body, skinny. 2nd sighting of this kind of insect in the area."
490,1,Negative ID,"Wondering if it could be a young Asian hornet, it's being very aggressive towards the other bees in my garden actually physically fighting them."
491,1,Negative ID,"Found this wasp/hornet WAY larger than a normal wasp/hornet, a little less than 2"" long.    I should have tried to take a picture of it before killing it for easy identification.  Being so far inland I doubt it's an Asian wasp, but I am not qualified to"
492,1,Negative ID,Swatted bee out of air and have it in a jar
493,1,Negative ID,"They were coming out of a hole in the ground, and flying"
494,1,Negative ID, 
495,1,Negative ID,Found on patio
496,1,Negative ID,"Sitting by phantom lake. I think I’ve seen them earlier this week, but this was the first picture I’ve been able to get."
497,1,Negative ID, 
498,1,Negative ID,Lethargic and found on cement near people and pets
499,1,Negative ID,Saw this flying around my flower pot. A Yellowjacket was also flying around the same pot and was about half the size of the one in the pictures. Didn’t get a clear look at the head. Flew out of my yard heading East.
500,1,Negative ID,Saw this on my walk on the NE corner of Cedar Park Crescent and Redmond Ridge Dr in Redmond WA
501,1,Negative ID,10:45 AM
502,1,Negative ID,Landed next to us on the Magnuson soccer fields. I swatted w my flip flop.
503,1,Negative ID,found burrowing into grass
504,1,Negative ID,Have no idea as to what breed these are.  Did get stung and treated with liquid sting tube.
505,1,Negative ID,Next door in a house under construction.
506,1,Negative ID,Could not see it very well and did see a huge wasp back about a month ago before I know about these Hornets... so still not sure
507,1,Negative ID,"First seen near vegetable garden, entered garden then left through grass; approx. 2 inches long, definite orange head, dark brown thorax, see photo (cropped but not edited)"
508,1,Negative ID,"We have it trapped, but still alive."
509,1,Negative ID,foud at my house.
510,1,Negative ID, 
511,1,Negative ID,Seems a little falling apart and looks like it’s been dead a while. Can’t tell if it’s always been black or has darkened. Around 1” in length
512,1,Negative ID,"Found in my garden, killed with was spray. Is almost 2 inches long. Never seen anything like it before."
513,1,Negative ID,We saw a huge bee and were not sure if it was a murder hornet as we have never seen that big of a wasp/hornet/bee.  It was about and inch and a quarter to an inch and half long.  It was so mad when my husband was trying to kill it.  We were on a beach ac
514,1,Negative ID,"This thing was assaulting me as I was in my back yard, scared the hell out of me!"
515,1,Negative ID,"Port Angeles, WA"
516,1,Negative ID,I have it see video
517,1,Negative ID,Insect body measures one and a half inches in length.
518,1,Negative ID, 
519,1,Negative ID,"This picture taken at Hidden Lake above Lake Wenatchee.  I don't really think it's a murder hornet, not orange enough, too fuzzy.  Too windy to get a full on shot."
520,1,Negative ID,At the park
521,1,Negative ID,About 2 inches long when sprawled our
522,1,Negative ID,"Found insect just below edge of headlight upon returning to Colton,  Wa from Pullman,  Wa"
523,1,Negative ID,I have theses  Hornets on my property have seen about 12 this weekend
524,1,Negative ID,MY TREE IS FULL OF THEM!!!
525,1,Negative ID,Roughly 2 inches long
526,1,Negative ID,"It did not appear to be well. It was crawling very slowly on the ground. There was no sign of an external injury, but it could hardly move."
527,1,Negative ID,Saw two by the river and one in our backyard.
528,1,Negative ID,"Spent weekend in ocean shores and drove home to Buckley, wa. Found decreased on motor home while washing."
529,1,Negative ID,Very large and brown looking
530,1,Negative ID,Found this outside our front door / Kennewick WA
531,1,Negative ID,"Just a very large Wasp, I don't think it is a murder wasp.   But I am not an expert."
532,1,Negative ID,"Aggressive, chased out child whoPosed no thread. Sprayed with hornet/ wasp spray. We thought it was dead but later it was moving in the jar we sealed. We still have it- please advise if we can bring it somewhere!"
533,1,Negative ID,Key length is 5 cm
534,1,Negative ID,Reporting for another person. Local to me.
535,1,Negative ID,"attached my head, going after the back of my head.  it landed on the ground and i thumpped it."
536,1,Negative ID,It's dead on sidewalk by Discovery elementary school in Milton
537,1,Negative ID,I believe i saw one land on the flint stone next to me while i was sitting outside. I was on the phone so didn't get a picture
538,1,Negative ID,I’m not sure if this is the Asian hornet or Paper wasp but it was huge.
539,1,Negative ID,Saw one in my garden today. In Irondale wa.
540,1,Negative ID,Large bug/bee murder hornet found in Manson WA. We saved it in a box
541,1,Negative ID,"Found in parking lot of Trader Joe’s in Burien, WA"
542,1,Negative ID,Husband found it outside in our yard. We live on a ranch. It is roughly 1- 1 1/2 inches long.
543,1,Negative ID,"I think it might be a miner bee, but I have never seen anything like it before. I could only get a picture of the grand hole it made."
544,1,Negative ID,"solitary in my yard, wider body than any wasp I've seen"
545,1,Negative ID,"Not sure of this, but better safe than...."
546,1,Negative ID,Landed on a shed wall under construction.
547,1,Negative ID,The insect was found by my son's coworker.  The solitary insect was stepped on and kept.  I took some pictures of it and we also have the sample but would like to keep it if possible. It is approximately 1.25 inches long.  Wingspan is uncertain as they a
548,1,Negative ID,"Ants were eating out the shell of the hornet. The head and part of the end of the hornet were already gone, as were the wings and legs. Still, the length was nearly one inch, and the diameter roughly that of a No. 2 pencil. The markings on the main body"
549,1,Negative ID,Huge stinger
550,1,Negative ID,I saw this insect when I was out walking on a path- I thought it looked similar to a Murder Hornet so I wanted to let you know. I marked on the map the exact location.
551,1,Negative ID,"Was working outside and saw this huge thing fly and land next to me. I had bee spray nearby so I killed it because I’d never seen anything like it before, and I’ve lived out in the country for years."
552,1,Negative ID, 
553,1,Negative ID, 
554,1,Negative ID,"We saw 3 and managed to kill one, but no other sightings"
555,1,Negative ID,not bright in color but definitely much bigger than any other flying insect I have seen in my life
556,1,Negative ID, 
557,1,Negative ID,Large murder hornet or other bug found and killed
558,1,Negative ID,I saw a large wasp with a dammage wing.
559,1,Negative ID, 
560,1,Negative ID,"We used to have a ton of bees in the vegetable garden, but they disappeared a few weeks ago.  Don't know why.  Today I saw a huge wasp in the garden.  It was at least an inch long, in not longer.  I only saw it for a moment before it flew off, but it was"
561,1,Negative ID,big bee at least 2-3 inches almost all yellow with distinct black tail
562,1,Negative ID,"long body over an inch long, black body with a little yellow.  Not a massive head"
563,1,Negative ID,Not me driving. Sister car coming home from Connell Prison to Tri Cities
564,1,Negative ID, 
565,1,Negative ID,"Now that it's dead, pretty sure it's a Junebug"
566,1,Negative ID,Huge hornet in my house
567,1,Negative ID,"We were sitting on our outside porch and this hornet fell from above our covered porch. I immediately stood up and smashed it, since it started to aggressively fly around. I noticed the distinct orange color and haven’t one this big or this color aroun"
568,1,Negative ID, 
569,1,Negative ID,Extremely large body and stinger
570,1,Negative ID, 
571,1,Negative ID,I found this dismembered insect on the bow of my sailboat
572,1,Negative ID,"Photo is about 18"" above ground, 12"" away from insect."
573,1,Negative ID, 
574,1,Negative ID,"This is a large insect (2 inches?) with a dead bee in its grasp. Looks like the photo in today's Seattle Times (but not like the pictures on this website). This was outside our home in Newcastle, WA."
575,1,Negative ID,Don’t know what specie this is - yellow-faced
576,1,Negative ID,Prob not a kidder hornet- it is small maybe 3/4 inch long- thought it might be a juvenile? It just looked odd to me- took pics before I whacked it
577,1,Negative ID,this dropped into my sunroom while driving along the south shore of hood canal. it appeared stunned for 3 or 4 miles when i noticed it on my center console.
578,1,Negative ID, 
579,1,Negative ID,"This bee has a black head but all other characteristics look like the Asian Giant Bee. It's about 1"" and was hanging around our garbage can."
580,1,Negative ID,"We discovered a nest of wasps or bees unlike anything I have seen in our neighbor’s field behind our house. The neighbor lives in California and we walk the field and take care of the yard. This nest is unlike anything I’ve seen, but I did not want t"
581,1,Negative ID,Landed in the backyard of house that is close to a cherry orchard. Picture taken from about one foot away.
582,1,Negative ID, 
583,1,Negative ID,"2 inches long, in a wooded backyard. I have a video too if you want it. That’s where I took this still shot from."
584,1,Negative ID,Can you identify?   We looked it up and it seems to be a mason wasp?
585,1,Negative ID,"It was sitting on a fence I was repairing and I knocked it off the fence smashing his back end. I put a 2"" screw next to it when I took a picture"
586,1,Negative ID,"Ihave not seen this wasp, hornet  before but it likes Allum nectot"
587,1,Negative ID,No clue if this is the right thing.  But it says submit anyways.  Aslo it was found underground and it was cut in half with a shovel.
588,1,Negative ID, 
589,1,Negative ID,"Found this on front porch on a piece of furniture.  It was on it's back.  It measures 1 1/2"".  Should I put in a jar or just leave?"
590,1,Negative ID,"This specimen was laying on our sidewalk when I returned from a walk this morning. I think it may be a giant Asian hornet?  I have it in a jar, would you like me to save it so someone can check it out? Have you had any other sightings in the area?"
591,1,Negative ID,1-3/4 to 2 inches long
592,1,Negative ID,I know it does not have an orange head but it’s bigger than usual so I wanted to make sure.
593,1,Negative ID,"Found dead insect in parking lot of University Court Apartments 2102 N Walnut St Ellensburg, WA 98926"
594,1,Negative ID,Saw it struggling and I smashed after I took a picture
595,1,Negative ID,2+ inch wasp in my yard. I am used to all wasps and I’ve never seen anything like this before. It had a orange band up on the head but it was a dark orange
596,1,Negative ID,"I’m not sure if it is a Asian Hornet or not. It look about 1 1/2 inches long. This eyes are red, it has a darker shade of yellow-orange color. There’s gray fur on the thorax, but not completely brown."
597,1,Negative ID,Unusual buzzing heard; it was located in corner of sun porch in rural farm house.  It was about 1and 1/4 inch long.
598,1,Negative ID, 
599,1,Negative ID,"Seen in Tacoma, WA, near 15th st and North Cedar."
600,1,Negative ID,Spotted a few
601,1,Negative ID,Looks to be a dying Asian giant hornet
602,1,Negative ID,Lots of holes in ground...one or two of these flying around. This found dead.
603,1,Negative ID,"Flew into wet sand between our chairs just near waters edge, stayed there for a while, about an inch long maybe a little more. We buried it and can access the specimen if necessary."
604,1,Negative ID,Dead in my driveway
605,1,Negative ID,We found two today. In our front yard and back yard. Can you guys eradicate them. We have children at our home all the time.
606,1,Negative ID,"Was attacking our honeybees, significantly larger than all bees found in this area. Matches photos and description. TRAPPED TWO HORNETS alive, killed a third. varying in size but all around an american quarter circumference when rolled up. The photo belo"
607,1,Negative ID, 
608,1,Negative ID, 
609,1,Negative ID,Found live on the ground while weeding the garden
610,1,Negative ID,It was dead in my rabbits outside hutch and pen
611,1,Negative ID,Trapped this creature accidentally between my window screen and window.
612,1,Negative ID,Discovered dogs playing with it in the grass and stepped on it before they could be stung. It looked unlike any other bee or hornet I have ever seen around here.
613,1,Negative ID,I reported this yesterday but here are better pictures
614,1,Negative ID,Sun targets in Moxee
615,1,Negative ID,Found this guy dead in my grass. And have seen at least one other like it buzzing around today.
616,1,Negative ID,"It was laying by back sliding door, right in front of my doggie door. Was laying there, just barely moving. It had not been there in the morning when I watered."
617,1,Negative ID,"Flying pool side near condos in Lake Chelan, WA"
618,1,Negative ID,Found this alive on a railroad tie right by a bee nest.
619,1,Negative ID,"Not sure if this is a giant Asian Hornet, has long “stinger”?"
620,1,Negative ID,Bald faced hornet?
621,1,Negative ID,For in my pool
622,1,Negative ID,"We are in Umatilla National Forest, in a semi-wooded area"
623,1,Negative ID,I was under a pear tree in our yard and heard buzzing above then two massive Hornets fell out of the tree onto th ground and were like fighting or something and then tr hey flew away.
624,1,Negative ID,Flew in to veh SR14 in the Roosevelt area
625,1,Negative ID,It was laying still on the #15 green. I approached to move it (thought it was a beetle) until I moved my putter head close and it made a buzzing noise unlike anything I have heard from an insect.  So I stepped on it to kill it and we saved it in a plasti
626,1,Negative ID,Found in our washer which is in our garage as we were moving clothes from washer to the dryer.
627,1,Negative ID,This insect has been seen near our pool this summer about three times so far. Also we saw this same type of insect at our old home a street away about two years ago! The insect hovered and investigated the grass area near pool and finally settled near a
628,1,Negative ID,Asian Hornet??
629,1,Negative ID,Drowned in my cooler. It is soaking wet in picture.
630,1,Negative ID,"Doesn't look quite right, but was about 1"" or longer"
631,1,Negative ID,Was on our window.
632,1,Negative ID,This was on our window and kids are convinced we have Asian killer hornets.
633,1,Negative ID,We found two exoskeletons on scrub oak trees in Klickitat County that are larger than anything we have ever seen.
634,1,Negative ID,"Orange face with dark eyes, big stinger,"
635,1,Negative ID, 
636,1,Negative ID, 
637,1,Negative ID,"Not sure what this is, doesn’t look quite like your photos but we googled murder hornet and other photos more similar to this came up."
638,1,Negative ID,I was outside my balcony with the light on till I saw something flying to me and I quickly moved away and went inside my kitchen window
639,1,Negative ID,It was flying and sitting on my porch
640,1,Negative ID,"I have seen a lot of yellow jackets and wasps on the security cameras but nothing this big so I am reporting it just in case. The photos are not zoomed in and the camera is mounted up high, I thought at first this was a bird."
641,1,Negative ID,landed on friends dog big not aggressive  but killed it
642,1,Negative ID,"Beachview Park, Clarkston, Washington state"
643,1,Negative ID, 
644,1,Negative ID,Found floating in our swimming pool.  We do have honey bee hives and would like advice on what if anything we can do.
645,1,Negative ID,This was dead on our tent pad while camping.
646,1,Negative ID, 
647,1,Negative ID,First sighting was last night
648,1,Negative ID,Forgot add my email address. Wasp 1.5 inch long stuck in spider web. I didn’t dare get closer as it was still alive.
649,1,Negative ID,Got a photo. Reported earlier.
650,1,Negative ID,Found this guy on our street when I was walking my dogs in the morning. It was dead.
651,1,Negative ID,It was dead in our kiddie pool.
652,1,Negative ID,Caught it on our pool cover
653,1,Negative ID,I say a very large black flying insect that looked like a bee and went inside. When I can outside I saw a large insect that looked like a lighter colored bee with a missing head on my back deck barely moving and I have it in a container
654,1,Negative ID,Was in the house acting lethargic. Swatted with a fly swatter and it fell behind couch inside radiator. Waited for my husband to get him out of the radiator. So he is a little curled up and dry. He looked a lot bigger when it was hopping around on the wi
655,1,Negative ID, 
656,1,Negative ID, 
657,1,Negative ID, 
658,1,Negative ID,Is much bigger than other bees and dark brown/orange with yellow stripes.
659,1,Negative ID,"Not sure ,but it looks like one and the size is very close"
660,1,Negative ID,"Saw this large hornet (?) on my deck in Seattle. Not seen this insect before. It was about 1.25 inches in length. Looking on the internet, it most looked like  an European Hornet but I couldn't find info saying they were found on the west coast. We also"
661,1,Negative ID,"Found on a woodpile, probably not the Asian Hornet but wanted to report just in case"
662,1,Negative ID,In my front yard
663,1,Negative ID,The hornet landed on the windshield of my car as I was driving to work.  It hung on despite 35 mph conditions.  It then crawled under the hood of my car and I parked at work. I'm not sure if it's still under there.
664,1,Negative ID,Found on a trash can at the Clinton Washington ferry Terminal
665,1,Negative ID,We spotted this on a pool floaty Sunday afternoon. I am not sure if the picture shows it but it was at least two to two and 1/2 inches long. It was the largest bee any of us have ever seen!
666,1,Negative ID,It is not letting me download a picture. I will try again! Flower petals measured 2 inches.
667,1,Negative ID,Killed specimen and have saved it
668,1,Negative ID,Sitting on my deck. May have been lethargic.  Cut in half. Measured 1.5 inch.
669,1,Negative ID, 
670,1,Negative ID,"My family and I saw at least 4 hornets eating bees around our campsite. We camped at Third Beach in Forks, WA. They were found at the end of the trail head where the fresh water creek runs into the ocean. All surrounding the pile of drift wood."
671,1,Negative ID,"I'm not at all certain that this was an asian giant, but it was 1.5"" long and I cannot find a photo of a PNW wasp that matches up. Kinda freaked me out - please let me know if you know which this is. Photo was taken in 98136."
672,1,Negative ID, 
673,1,Negative ID,This big guy just tried to fly in my house in the north Seattle neighborhood of Wallingford.
674,1,Negative ID,"We found this at my work and had trapped it in between a window and screen. It was about 2"" long and had a big stinger stingers couple millimetres long, it also had Black and yellow stripes along its body."
675,1,Negative ID,"Location is Valleford, WA, on the corner of Spangle Creek Rd and Valley Chapel Rd. I saw this within the last month or two, maybe the photo indicates exact date. It was longer than it appears in this photo. It was not a bumble bee as this image makes it"
676,1,Negative ID,Headless body of large insect
677,1,Negative ID,Found  in pool
678,1,Negative ID, 
679,1,Negative ID,Just saw these asian hornets
680,1,Negative ID,Spotted in my backyard in Dupont.  Could only get an inflight picture.
681,1,Negative ID,Found our property in Walla Walla.
682,1,Negative ID,"Two bees landed on my screen appearing to be fighting. One was much larger than the other, about an inch long."
683,1,Negative ID,I've seen a murder hornet 3 times on my property in grapeview in the last month and have pictures of two bees with detached heads.
684,1,Negative ID,Flying around rhododendron. Seemed to be looking for flowers but there were none.
685,1,Negative ID,Dead in my pool filter 1.5 inches in length
686,1,Negative ID,"After looking at your photos, it’s probably the elm sawfly.  Sure looks like a bee."
687,1,Negative ID, 
688,1,Negative ID,"About an inch long, bold black and yellow stripes. Found it dead in swimming pool, have it in a jar now."
689,1,Negative ID,"I was seated in my front yard and something big flew close to me that got my attention. It landed on a leaf right there in front of my eyes. It was a huge wasp which was nor a simple one, it was the Asian Hornet. The picture I took is not helpful as I ha"
690,1,Negative ID,My family and I were camping at Sun Lakes State Park when we saw this huge bee (the picture doesn’t do the size justice) and I thought this has to be that murder hornet!
691,1,Negative ID,Found this in my kids swimming pool in the evening
692,1,Negative ID,Seen 2 of them trying to get water from my dogs water bowl. I killed one but the other one got away
693,1,Negative ID,About 1 inch long
694,1,Negative ID,Found dead doing yard work
695,1,Negative ID,Missing the head. Found it in the boat later that day
696,1,Negative ID,Found this nest. Looks large to me.
697,1,Negative ID,Found in vehicle grill
698,1,Negative ID,Found crawling on ground. Was roughly 1.5inches long. Pictures are from the next day after I covered it up.
699,1,Negative ID,Very large with a long stinger out the back
700,1,Negative ID,Found this one in a bucket at the front door
701,1,Negative ID,"I’m not sure and it’s unlikely but since this new/wasp didn’t look like any wasp or bee I’ve seen before, I thought I would send it. On the slim chance it actually is one, better safe than sorry. My apologies if I’m wasting your time."
702,1,Negative ID,"Found dead on the sidewalk around Klahanie Neighborhood, Sammamish, WA"
703,1,Negative ID, 
704,1,Negative ID,Seen south of Issaquah near Mirrormont. About one inch long.
705,1,Negative ID,Found it dead at approx 630 pm
706,1,Negative ID,Found this and thought it might be the Asian murder hornet. It was trapped in a spider net under our outdoor table.
707,1,Negative ID,Video is sketchy but the critter large enough to trigger the motion detector and the see it for >15 yards.
708,1,Negative ID,"Insect was lying upside on the ground (likely dead) regular size wasp was flying around near and landing on it (seen in closer photo). Insect was big, maybe 1.5 inches."
709,1,Negative ID,Seen on back deck
710,1,Negative ID,I found this stuck in my wheel of our car after a trip between Leavenworth WA and Okanogan Wa
711,1,Negative ID,I found this specimen on our kitchen floor. It was already dead. I have seen yellow jackets around but none like this and none as big as this one.
712,1,Negative ID,Flying with grasshopper & looking for hole entrance by concrete wall
713,1,Negative ID,there were at least 6 swarming around the flowers
714,1,Negative ID,"Cannot see the Hornet, but the next looks like it is a hornets nest, or Asian Giant Hornets nest.  Not sure.  It is about 45'-50' up a Ponderosa Pine tree in my front yard.  This photo is zoomed in as far as my iPhone can zoome."
715,1,Negative ID,Three of them sitting on a carrot flower
716,1,Negative ID,We saw the bee we believe to be a murder hornet twice. Once on July 19th and then another one the next day.
717,1,Negative ID,Insect was found upside down barely alive on a trail.
718,1,Negative ID,"It is currently alive, in a Tupperware jar."
719,1,Negative ID,"Seen at Blake Island west of Seattle, landing on our boat chair"
720,1,Negative ID, 
721,1,Negative ID,Was flying around swimming pool where other bees/wasps were present. Very loud wings
722,1,Negative ID,Mother found on property
723,1,Negative ID,Any chance this is an Asian hornet? It was smacked by my windshield. It’s 1.5” but missing some of its body.
724,1,Negative ID,Twitching on the ground
725,1,Negative ID,Saw it in poulsbo WA by the transit center trail
726,1,Negative ID,I've never seen anything like this before it looks like to be but it doesn't
727,1,Negative ID, 
728,1,Negative ID,Is this a hornet you are interested in? Found it on our cement sidewalk.
729,1,Negative ID,I'm not sure what it is but we have never seen anything like it.  It is so big and ugly.  This is in an 8oz jam jar and is still alive
730,1,Negative ID,Sighted in Magnolia (30th Ave & McGraw)
731,1,Negative ID,Found 4 on our sidewalk this morning about 8:10 AM. Not sure if they are the Giant Asian hornet.
732,1,Negative ID,4 Asian hornets in the flowers of Percival Landing Park
733,1,Negative ID,This is MUCH larger than anything I've ever seen. It's still alive and I can try to get better pics if needed.
734,1,Negative ID,Found dead in our back yard
735,1,Negative ID,From the side view there was more yellow on this enormous hornet. I think it may be one of the ones you have a picture of. I live in West Seattle
736,1,Negative ID,"@ 1 1/2"" long reddish orange body"
737,1,Negative ID,Found the large hornet in our back yard near our pond.
738,1,Negative ID,"Found dead - it's curled up, would be longer if straight - will keep in case you need to see it."
739,1,Negative ID,on flowers
740,1,Negative ID,Flew by itself and landed on arborvitae tree.  Looked larger than average and possibly murder hornet.   It is now not alive and I put in a container if needed.
741,1,Negative ID,Big and ugly had to squish 3 times
742,1,Negative ID,This hornet was buzzing my wife as she tended some garden plants.
743,1,Negative ID,Circling low at waterfront
744,1,Negative ID,"There was one flying by our blackberry vines, who was then joined by another. They began fighting and went to the ground. We were able to trap one and it is being very aggressive in the plastic tub that we have it in."
745,1,Negative ID,i dont think this is the Asian giant hornet but it is much larger than any i have seen before.
746,1,Negative ID, 
747,1,Negative ID,Much larger than all other bees and hornets in the area. My guess is that it was slightly larger than one inch long.
748,1,Negative ID,It was on the woodpile caught it it's alive .
749,1,Negative ID,We have seen over 15-20 sightings in the last 2-3 days. Killed 8 total
750,1,Negative ID, 
751,1,Negative ID,was floating in my pool. I drown it. It was about 1 inch long.
752,1,Negative ID,"Not sure what this is, is it the hornet"
753,1,Negative ID,"Sitting on fence face, quite large all over"
754,1,Negative ID, 
755,1,Negative ID,Was laying on my outside patio sofa reading and something dropped on my shirt brushed it off kept reading. Glanced down it was half a body of a bee head was cut off just like story I saw on CBS Sunday morning. Not sure if it could be related but send pic
756,1,Negative ID,We were in the Wallace River off the bridge close to 1st street.  A chair was sitting in the water.  I looked at the chair and saw the bee crawl up on the chair out of the water.  It crawled up to the arm and sat there in the sun.  Its wings looked at le
757,1,Negative ID,It was dead in a tray of water - a great specimen until I smashed the tar out of it afraid it might come back to life....Sorry!!
758,1,Negative ID,"About 2 inches long, found on ground at new TA truck stop"
759,1,Negative ID,"I think it’s dead, it’s upside down in my planter and it’s about 2” long. Friend thinks it’s a cricket but I’ve never heard crickets here. We do, however, have several varieties of wasps and bees."
760,1,Negative ID,Unsure what it is found it dead on the pavement. There is a quarter in the photos for reference.
761,1,Negative ID, 
762,1,Negative ID,"3:53 pm, 7/26/20, Spotted in Ashford, WA. Caught on security camera not sure what it is"
763,1,Negative ID,"Well over an inch in size, black and yellow stripes on the long legs, orange/brown wings. Moves fast and is nearly silent when it flies"
764,1,Negative ID,Found on front bumper. Was still alive. Assuming it hit my front bumper on dry creek rd between 195 & sr27
765,1,Negative ID,Playing at beach with my family and the two GIANT things showed up. Pics are little blurry.
766,1,Negative ID,"Have seen and killed multiple. Most seem around 2""."
767,1,Negative ID,I observed at the WWU Campus in the parking lot below Viking Union.  Was deceased and about 1.5 to 2 inches.
768,1,Negative ID,Attached to the doorway’s net used to prevent bugs and insects from entering the home.
769,1,Negative ID,WHAT THE HECK IS THIS
770,1,Negative ID,"My cousin found this hornet while fishing in Roosevelt, WA."
771,1,Negative ID,We killed it :)
772,1,Negative ID,Very loud!
773,1,Negative ID,On sidewalk outside McDonald’s.
774,1,Negative ID,Was found alive and floating in the pool on a hot afternoon. It is about 1.75 inches long. It has large pincers not visible in the photos.
775,1,Negative ID,Found dead in my driveway
776,1,Negative ID,Saw one on the 26th also same location. 2pm on Sat and 10 am Sunday Lake McMurry
777,1,Negative ID,"The insect was dead when I found it. Not sure how it wound up there, but there are lots of flowering plants in the yard here and always plenty of honey bees."
778,1,Negative ID,I'm not sure of it's one of them Asian hornets or not but I know I ran it over with a forklift
779,1,Negative ID,Found in our above ground pool. Still alive at the time.
780,1,Negative ID,Found nearly lifeless in yard. Haven’t seen a creature like this around here before.
781,1,Negative ID, 
782,1,Negative ID,This hornet does not look like the Asian giant to me. Also it does not look like any of the native hornets above. It was a big hornet though I'm estimating about 1 inch in length.
783,1,Negative ID,"Very large, trapped and tried to chew glass container."
784,1,Negative ID,Found dying on ground outside my garage
785,1,Negative ID,"Hello, found dead thought it looked like the giant Asian hornet - sending pictures"
786,1,Negative ID,On basil plant in front yard garden
787,1,Negative ID, 
788,1,Negative ID,Not too sure about this one.  I spotted one like this yesterday but today I was able to swat it.
789,1,Negative ID,Insect was dead in our grass when my 4-year-old son found it.
790,1,Negative ID,Caught after flew inside house
791,1,Negative ID,"It’s huge (like dollar coin size) and has been flying around my house in Ephrata, WA for a couple of weeks. I just found it alive, but drowning in a water bucket sitting outside. Not sure if it is a murder hornet or something else, but wanted to report"
792,1,Negative ID,"It was HUGE! Just got our tent set-up,kids crawled in to check it out & then I heard my son yelling."
793,1,Negative ID,Not sure if this is one but it is one of the biggest types of these insects ive seen.
794,1,Negative ID,Can you identify this for me. Thank you.
795,1,Negative ID, 
796,1,Negative ID,99115
797,1,Negative ID, 
798,1,Negative ID,floating in out pond
799,1,Negative ID,"we were cutting firewood on my property when it appeared bussing around myself and a friend so I swatted it,  knocking it into the wheelbarrow and slapped it to stun it. Grabbing a jar with lid to capture."
800,1,Negative ID,Murder hornets?
801,1,Negative ID,Saved it for you : if you want it
802,1,Negative ID,Found it on the ground in a patch of clovers and we trapped it in a water bottle.
803,1,Negative ID,Large hornet with huge stinger
804,1,Negative ID, 
805,1,Negative ID,"I was watering my garden and saw the biggest ""wasp"" I have ever seen.  I tried to take a picture but it kept flying towards me. It was about 1 and 1/2 inches long with a black bottom and the wings faded from a light to dark color. Head was huge as well."
806,1,Negative ID,"No orange head however, rather large orange on rear of thorax to end"
807,1,Negative ID,Was watering plants and saw this thing fly by me and land on plant next to me. It appears same size and shape as murder hornet but maybe not same color.  If not murder hornet then dont know what it is. Would still like to know what it is. Never seen that
808,1,Negative ID,On garlic
809,1,Negative ID,I found it almost drowning by my pool. I am a Washington native. Never have I seen a bee this big.
810,1,Negative ID, 
811,1,Negative ID,"We live on the north side of Spokane, WA and this was in our backyard last night flying around my fiance. He was lucky enough to have killed it! It is HUGE! Please feel free to contact me with any questions or information. We are curious to find out what"
812,1,Negative ID, 
813,1,Negative ID,several at one time feeding in a sea holly (blue) plant
814,1,Negative ID,Roughly 2 inches in length not including the stinger
